k_anios,rep_id,COD_HOSPITAL,variable,error_relativo
2,6,112103,severidad_media,0.10085543695022824
2,6,112103,mortalidad_media,0.08822353570516484
2,6,112103,tasa_cma,2.990777338603425
2,6,112104,egresos_por_anio,0.11959300285699961
2,6,112104,estancia_media,0.10533652977305988
2,6,112104,peso_medio_grd,0.006863909178834696
2,6,112104,severidad_media,0.0036040298413191987
2,6,112104,mortalidad_media,0.008051516532443792
2,6,113100,egresos_por_anio,0.004441712438777736
2,6,113100,estancia_media,0.015593528111857349
2,6,113100,peso_medio_grd,0.008890571674798233
2,6,113100,severidad_media,0.007064815306246818
2,6,113100,mortalidad_media,0.009283533454234497
2,6,113100,tasa_cma,0.19321811729978816
2,6,113130,egresos_por_anio,0.14754878629224175
2,6,113130,estancia_media,0.03962627733582392
2,6,113130,peso_medio_grd,0.04850317604640038
2,6,113130,severidad_media,0.003857301580026392
2,6,113130,mortalidad_media,0.006489227858036648
2,6,113130,tasa_cma,0.010767731897219801
2,6,113150,egresos_por_anio,0.07496685969441155
2,6,113150,estancia_media,0.017562500743405374
2,6,113150,peso_medio_grd,0.00030291272444814857
2,6,113150,severidad_media,0.017567915286047692
2,6,113150,mortalidad_media,0.010119665459013903
2,6,113150,tasa_cma,0.030464267057400907
2,6,113180,egresos_por_anio,0.05507817465361633
2,6,113180,estancia_media,0.017651708718866503
2,6,113180,peso_medio_grd,0.023493364019394256
2,6,113180,severidad_media,0.023284080914734554
2,6,113180,mortalidad_media,0.01570127756232027
2,6,113180,tasa_cma,0.007395700382294395
2,6,114101,egresos_por_anio,0.09360574748931311
2,6,114101,estancia_media,0.06163702134250152
2,6,114101,peso_medio_grd,0.011628997128797875
2,6,114101,severidad_media,0.026956641574584245
2,6,114101,mortalidad_media,0.023082765491077066
2,6,114101,tasa_cma,0.07643588283662159
2,6,114103,egresos_por_anio,0.05861257424632967
2,6,114103,estancia_media,0.010115738435846637
2,6,114103,peso_medio_grd,0.0115192704439194
2,6,114103,severidad_media,0.006120519361388098
2,6,114103,mortalidad_media,0.003423014312966258
2,6,114103,tasa_cma,0.03321069926884229
2,6,114105,egresos_por_anio,0.05029124898401517
2,6,114105,estancia_media,0.024964765571136853
2,6,114105,peso_medio_grd,0.01809878716874636
2,6,114105,severidad_media,0.020300890950820327
2,6,114105,mortalidad_media,0.015796885417456462
2,6,114105,tasa_cma,0.05764716933440638
2,6,115100,egresos_por_anio,0.05454445526208342
2,6,115100,estancia_media,0.006440064641890501
2,6,115100,peso_medio_grd,0.01525454491268342
2,6,115100,severidad_media,0.013010089530841804
2,6,115100,mortalidad_media,0.0004861813432895541
2,6,115100,tasa_cma,0.06507369292685902
2,6,115107,egresos_por_anio,0.10164320876378008
2,6,115107,estancia_media,0.04299435208986634
2,6,115107,peso_medio_grd,0.027951541800510897
2,6,115107,severidad_media,0.048727003426030056
2,6,115107,mortalidad_media,0.023463666740379648
2,6,115107,tasa_cma,0.08286227173220587
2,6,115110,egresos_por_anio,0.05391627278865637
2,6,115110,estancia_media,0.032884935779425674
2,6,115110,peso_medio_grd,0.012208823676974137
2,6,115110,severidad_media,0.011571810928836183
2,6,115110,mortalidad_media,0.006656097117503782
2,6,115110,tasa_cma,0.007393098133059223
2,6,116100,egresos_por_anio,0.12086880399893433
2,6,116100,estancia_media,0.03921978847338131
2,6,116100,peso_medio_grd,0.002520819625514683
2,6,116100,severidad_media,0.002638579722744125
2,6,116100,mortalidad_media,0.008250908555675084
2,6,116100,tasa_cma,0.038410447522949885
2,6,116105,egresos_por_anio,0.05198206394593194
2,6,116105,estancia_media,0.0009943050584247728
2,6,116105,peso_medio_grd,0.00019299660606164498
2,6,116105,severidad_media,0.011082192666133552
2,6,116105,mortalidad_media,0.005211720834590004
2,6,116105,tasa_cma,0.1076789341372663
2,6,116108,egresos_por_anio,0.06781723477822127
2,6,116108,estancia_media,0.011791271879603816
2,6,116108,peso_medio_grd,0.001914623097681546
2,6,116108,severidad_media,0.016461229593382858
2,6,116108,mortalidad_media,0.006168925226670189
2,6,116108,tasa_cma,0.07508904657741254
2,6,116110,egresos_por_anio,0.09132049199350198
2,6,116110,estancia_media,0.023379254922756634
2,6,116110,peso_medio_grd,0.003586843613080644
2,6,116110,severidad_media,0.0017772548501499862
2,6,116110,mortalidad_media,0.004421532128410322
2,6,116110,tasa_cma,0.22886318707968228
2,6,117101,egresos_por_anio,0.10094972016363844
2,6,117101,estancia_media,0.030510732122401598
2,6,117101,peso_medio_grd,0.02169232784207955
2,6,117101,severidad_media,0.006255424477299449
2,6,117101,mortalidad_media,0.00037545722566684843
2,6,117101,tasa_cma,0.0648542657548741
2,6,117102,egresos_por_anio,0.07290708371665133
2,6,117102,estancia_media,0.008040836098704264
2,6,117102,peso_medio_grd,0.018462853770771965
2,6,117102,severidad_media,0.015720147972003596
2,6,117102,mortalidad_media,0.012641843803126862
2,6,117102,tasa_cma,0.14069013769641092
2,6,118100,egresos_por_anio,0.12539947120358666
2,6,118100,estancia_media,0.08516192026804131
2,6,118100,peso_medio_grd,0.023509551364743184
2,6,118100,severidad_media,0.015788349968100836
2,6,118100,mortalidad_media,0.0085152509761516
2,6,118100,tasa_cma,0.11789961514264106
2,6,118105,egresos_por_anio,0.08370736086175938
2,6,118105,estancia_media,0.012495362726790157
2,6,118105,peso_medio_grd,0.012170339254422194
2,6,118105,severidad_media,0.018189211880370062
2,6,118105,mortalidad_media,0.024070446551027552
2,6,118105,tasa_cma,0.08186311084660211
2,6,119100,egresos_por_anio,0.10918723681057214
2,6,119100,estancia_media,0.054301115768715436
2,6,119100,peso_medio_grd,0.01651024990714547
2,6,119100,severidad_media,0.008424355991470919
2,6,119100,mortalidad_media,0.0011436736837216206
2,6,119100,tasa_cma,0.09556288522396433
2,6,120101,egresos_por_anio,0.07579977994735454
2,6,120101,estancia_media,0.00557977661323836
2,6,120101,peso_medio_grd,0.0073499602632598774
2,6,120101,severidad_media,0.01973405209170633
2,6,120101,mortalidad_media,0.01299309755387052
2,6,120101,tasa_cma,0.08489222973655679
2,6,121109,egresos_por_anio,0.10791304055643287
2,6,121109,estancia_media,0.04799335791361489
2,6,121109,peso_medio_grd,0.008230980301685464
2,6,121109,severidad_media,0.009495550514012132
2,6,121109,mortalidad_media,0.005726431798119372
2,6,121109,tasa_cma,0.07711939171863284
2,6,121110,egresos_por_anio,0.09040977536410758
2,6,121110,estancia_media,0.0765912345093412
2,6,121110,peso_medio_grd,0.018896257962145648
2,6,121110,severidad_media,0.008937297560919832
2,6,121110,mortalidad_media,0.015480414798286784
2,6,121110,tasa_cma,0.07650527852722604
2,6,121114,egresos_por_anio,0.08408083864692532
2,6,121114,estancia_media,0.005951100188265503
2,6,121114,peso_medio_grd,0.004195091582170892
2,6,121114,severidad_media,0.012999256007621723
2,6,121114,mortalidad_media,0.007556473152058045
2,6,121114,tasa_cma,0.24800066733419895
2,6,121117,egresos_por_anio,0.06489361702127665
2,6,121117,estancia_media,0.05124005880546342
2,6,121117,peso_medio_grd,0.02117017076344556
2,6,121117,severidad_media,0.03176790107649439
2,6,121117,mortalidad_media,0.033707146019259275
2,6,121117,tasa_cma,0.10053332754997571
2,6,121121,egresos_por_anio,0.08360730783636443
2,6,121121,estancia_media,0.02610026027814342
2,6,121121,peso_medio_grd,0.04165847608032164
2,6,121121,severidad_media,0.014743755891138877
2,6,121121,mortalidad_media,0.009257203370188486
2,6,121121,tasa_cma,0.15151355848398315
2,6,122100,egresos_por_anio,0.10517659521088284
2,6,122100,estancia_media,0.04705644774875673
2,6,122100,peso_medio_grd,0.0018366317663990714
2,6,122100,severidad_media,0.02492079634393995
2,6,122100,mortalidad_media,0.010284884764830155
2,6,122100,tasa_cma,0.19398691146699404
2,6,123100,egresos_por_anio,0.1128872040220565
2,6,123100,estancia_media,0.0663932624650227
2,6,123100,peso_medio_grd,0.023287179028816215
2,6,123100,severidad_media,0.01727954883937215
2,6,123100,mortalidad_media,0.008796509780567775
2,6,123100,tasa_cma,0.07287598407304018
2,6,124105,egresos_por_anio,0.10214749825630479
2,6,124105,estancia_media,0.05866041730013827
2,6,124105,peso_medio_grd,0.017426576820691785
2,6,124105,severidad_media,0.004489487701754776
2,6,124105,mortalidad_media,0.009955975750935292
2,6,124105,tasa_cma,0.1112315906843461
2,6,125100,egresos_por_anio,0.08772397392267009
2,6,125100,estancia_media,0.003972359310030188
2,6,125100,peso_medio_grd,0.0003254474744059853
2,6,125100,severidad_media,0.013355043437362352
2,6,125100,mortalidad_media,0.003409108053143055
2,6,125100,tasa_cma,0.19272566245622905
2,6,126100,egresos_por_anio,0.12589394588537725
2,6,126100,estancia_media,0.024990439684887653
2,6,126100,peso_medio_grd,0.028807986069505444
2,6,126100,severidad_media,0.0197803376763428
2,6,126100,mortalidad_media,0.017061242483112297
2,6,126100,tasa_cma,0.11417177533214776
2,6,128109,egresos_por_anio,0.020868334954461047
2,6,128109,estancia_media,0.0326700368711509
2,6,128109,peso_medio_grd,0.02506845551741178
2,6,128109,severidad_media,0.01137247384954652
2,6,128109,mortalidad_media,0.00339892611782042
2,6,128109,tasa_cma,0.3046170938901678
2,6,129100,egresos_por_anio,0.09097411887111458
2,6,129100,estancia_media,0.002953336159845265
2,6,129100,peso_medio_grd,0.0023337076809636205
2,6,129100,severidad_media,0.007985145419993246
2,6,129100,mortalidad_media,0.01109134135697351
2,6,129100,tasa_cma,0.044695416633749215
2,6,129106,egresos_por_anio,0.10075128509292211
2,6,129106,estancia_media,0.03786568477752732
2,6,129106,peso_medio_grd,0.02640067232826698
2,6,129106,severidad_media,0.048452731749596294
2,6,129106,mortalidad_media,0.008171235669997952
2,6,129106,tasa_cma,0.13410573051441774
2,6,133150,egresos_por_anio,0.08098068350668648
2,6,133150,estancia_media,0.0281779830525406
2,6,133150,peso_medio_grd,0.012133563890413661
2,6,133150,severidad_media,0.015105677485931706
2,6,133150,mortalidad_media,0.0241766069225316
2,6,133150,tasa_cma,0.12262579299883623
2,7,101100,egresos_por_anio,0.03763480847898851
2,7,101100,estancia_media,0.013158148425761641
2,7,101100,peso_medio_grd,0.011242046491369711
2,7,101100,severidad_media,0.012418953371106978
2,7,101100,mortalidad_media,0.007824572733353359
2,7,101100,tasa_cma,0.04172863676818269
2,7,102100,egresos_por_anio,0.034810947999884635
2,7,102100,estancia_media,0.033229565705384115
2,7,102100,peso_medio_grd,0.0016728925677945174
2,7,102100,severidad_media,0.018907601394178436
2,7,102100,mortalidad_media,0.019379182415355207
2,7,102100,tasa_cma,0.0073306409896251685
2,7,103100,egresos_por_anio,0.03901637615968519
2,7,103100,estancia_media,0.019608795359291678
2,7,103100,peso_medio_grd,0.033221481904323676
2,7,103100,severidad_media,0.031072555608691432
2,7,103100,mortalidad_media,0.013007467350636862
2,7,103100,tasa_cma,0.2398730031963
2,7,103101,egresos_por_anio,0.015668840870167323
2,7,103101,estancia_media,0.014580622576884316
2,7,103101,peso_medio_grd,0.018676663763423244
2,7,103101,severidad_media,0.019516527189793964
2,7,103101,mortalidad_media,0.01570576517812359
2,7,103101,tasa_cma,0.0011378889883138094
2,7,104100,egresos_por_anio,0.035410641989589306
2,7,104100,estancia_media,0.029550707235832488
2,7,104100,peso_medio_grd,0.01134118236285886
2,7,104100,severidad_media,0.01372413504390838
2,7,104100,mortalidad_media,0.010740180055144771
2,7,104100,tasa_cma,0.06564956168311532
2,7,104103,egresos_por_anio,0.010730415294237556
2,7,104103,estancia_media,0.012277383503516296
2,7,104103,peso_medio_grd,0.02127756498614781
2,7,104103,severidad_media,0.013629634014268206
2,7,104103,mortalidad_media,0.0036137259981742957
2,7,104103,tasa_cma,0.1355445273642581
2,7,105100,egresos_por_anio,0.0337945819528357
2,7,105100,estancia_media,0.0010721099049907064
2,7,105100,peso_medio_grd,0.000546711143008782
2,7,105100,severidad_media,0.017251672238373744
2,7,105100,mortalidad_media,0.025171737556346593
2,7,105100,tasa_cma,0.03950751346537011
2,7,105101,egresos_por_anio,0.02798633985661689
2,7,105101,estancia_media,0.016444627771515806
2,7,105101,peso_medio_grd,0.000778663731742642
2,7,105101,severidad_media,0.018279339847810844
2,7,105101,mortalidad_media,0.014022918687682037
2,7,105101,tasa_cma,0.05503823497633555
2,7,105102,egresos_por_anio,0.03714388748647674
2,7,105102,estancia_media,0.014237409552863036
2,7,105102,peso_medio_grd,0.012195418905123217
2,7,105102,severidad_media,0.02568317934841588
2,7,105102,mortalidad_media,0.022341116715481193
2,7,105102,tasa_cma,0.00914614891597718
2,7,106100,egresos_por_anio,0.23463340148554568
2,7,106100,estancia_media,0.22696553358995405
2,7,106100,peso_medio_grd,0.10493433451007378
2,7,106100,severidad_media,0.17191002748947434
2,7,106100,mortalidad_media,0.1498856101750382
2,7,106100,tasa_cma,0.30562150986206954
2,7,106102,egresos_por_anio,0.04426502211222454
2,7,106102,estancia_media,0.01514257118066435
2,7,106102,peso_medio_grd,0.024338649220118334
2,7,106102,severidad_media,0.0013806025117168404
2,7,106102,mortalidad_media,0.0029406226730820132
2,7,106102,tasa_cma,0.05063099947444356
2,7,106103,egresos_por_anio,0.06947410239856976
2,7,106103,estancia_media,0.03580362361741172
2,7,106103,peso_medio_grd,0.03331961381100766
2,7,106103,severidad_media,0.014690192901472074
2,7,106103,mortalidad_media,0.015409401585359915
2,7,106103,tasa_cma,0.014180808749585544
2,7,107100,egresos_por_anio,0.06809524581394967
2,7,107100,estancia_media,0.06288029474760053
2,7,107100,peso_medio_grd,0.0335003332108911
2,7,107100,severidad_media,0.06899838991300707
2,7,107100,mortalidad_media,0.06733333123934787
2,7,107100,tasa_cma,0.1294085615002878
2,7,107101,egresos_por_anio,0.050766565932040916
2,7,107101,estancia_media,0.021940323817863313
2,7,107101,peso_medio_grd,0.009169817484373606
2,7,107101,severidad_media,0.031958645542179025
2,7,107101,mortalidad_media,0.018094341435105354
2,7,107101,tasa_cma,0.18686864489857596
2,7,107102,egresos_por_anio,0.036865560782371916
2,7,107102,estancia_media,0.013881354164748097
2,7,107102,peso_medio_grd,0.0026178797127752946
2,7,107102,severidad_media,0.009554522913249092
2,7,107102,mortalidad_media,0.004771147351167848
2,7,107102,tasa_cma,0.14470077864979616
2,7,108100,egresos_por_anio,0.0321518942544194
2,7,108100,estancia_media,0.014318498072435818
2,7,108100,peso_medio_grd,0.013525373217863457
2,7,108100,severidad_media,0.017504901301706524
2,7,108100,mortalidad_media,0.01545926654972934
2,7,108100,tasa_cma,0.004903565263172631
2,7,108101,egresos_por_anio,0.04422588419201459
2,7,108101,estancia_media,0.008119748665234898
2,7,108101,peso_medio_grd,0.009763547339165183
2,7,108101,severidad_media,0.006188563638001739
2,7,108101,mortalidad_media,0.0061647711922707005
2,7,108101,tasa_cma,0.055647898719466404
2,7,109100,egresos_por_anio,0.054530804242252665
2,7,109100,estancia_media,0.03680286880232252
2,7,109100,peso_medio_grd,0.013000500671316764
2,7,109100,severidad_media,0.012523409229857601
2,7,109100,mortalidad_media,0.01101940466798232
2,7,109100,tasa_cma,0.006681266755863082
2,7,109101,egresos_por_anio,0.10873486214893073
2,7,109101,estancia_media,0.04235335543423009
2,7,109101,peso_medio_grd,0.03842273134793898
2,7,109101,severidad_media,0.022878343099672193
2,7,109101,mortalidad_media,0.030343637052300115
2,7,109101,tasa_cma,0.028940656812511505
2,7,110100,egresos_por_anio,0.09921074998988147
2,7,110100,estancia_media,0.03673900431872698
2,7,110100,peso_medio_grd,0.04555146242100236
2,7,110100,severidad_media,0.03327865596437945
2,7,110100,mortalidad_media,0.028841607870919814
2,7,110100,tasa_cma,0.09851717744549153
2,7,110120,egresos_por_anio,0.056732078634030576
2,7,110120,estancia_media,0.023609121741332322
2,7,110120,peso_medio_grd,0.044159049388567524
2,7,110120,severidad_media,0.012603869754963493
2,7,110120,mortalidad_media,0.01366036943210605
2,7,110120,tasa_cma,0.02802941568342748
2,7,110130,egresos_por_anio,0.03688830244965861
2,7,110130,estancia_media,0.018829115153302035
2,7,110130,peso_medio_grd,0.01406095861178274
2,7,110130,severidad_media,0.008385405655832642
2,7,110130,mortalidad_media,0.002265717125455373
2,7,110150,egresos_por_anio,0.032575201760821716
2,7,110150,estancia_media,0.029768466882945654
2,7,110150,peso_medio_grd,0.014267276994744376
2,7,110150,severidad_media,0.0022099446218397873
2,7,110150,mortalidad_media,0.0015127094053558178
2,7,110150,tasa_cma,0.09820343109757948
2,7,111100,egresos_por_anio,0.00933022656288724
2,7,111100,estancia_media,0.03152987245670943
2,7,111100,peso_medio_grd,0.026477719589211194
2,7,111100,severidad_media,0.010834828569680308
2,7,111100,mortalidad_media,0.013805244897789714
2,7,111100,tasa_cma,0.05370658793486199
2,7,111101,egresos_por_anio,0.042108029433168846
2,7,111101,estancia_media,0.023369920571528088
2,7,111101,peso_medio_grd,0.011151519171846197
2,7,111101,severidad_media,0.024566978624591382
2,7,111101,mortalidad_media,0.021124393448226215
2,7,111101,tasa_cma,0.13228258478688476
2,7,111195,egresos_por_anio,0.06228027687067395
2,7,111195,estancia_media,0.0290651339750237
2,7,111195,peso_medio_grd,0.03580516511864237
2,7,111195,severidad_media,0.014428751061228635
2,7,111195,mortalidad_media,0.011067867225552419
2,7,111195,tasa_cma,2.1948615614866553
2,7,112100,egresos_por_anio,0.060608797759913284
2,7,112100,estancia_media,0.038274674447497416
2,7,112100,peso_medio_grd,0.026335905620926282
2,7,112100,severidad_media,0.05262124021450506
2,7,112100,mortalidad_media,0.05410573014352022
2,7,112100,tasa_cma,0.015775441353721102
2,7,112101,egresos_por_anio,0.021355422352967238
2,7,112101,estancia_media,0.0073728646409269615
2,7,112101,peso_medio_grd,0.001384618495425476
2,7,112101,severidad_media,0.018024369787052626
2,7,112101,mortalidad_media,0.0067630540636600765
2,7,112101,tasa_cma,0.12747585921703675
2,7,112102,egresos_por_anio,0.1430766490001336
2,7,112102,estancia_media,0.1359178985494711
2,7,112102,peso_medio_grd,0.06780737566414671
2,7,112102,severidad_media,0.10328284766481785
2,7,112102,mortalidad_media,0.10394057372299069
2,7,112102,tasa_cma,0.03563188328955623
2,7,112103,egresos_por_anio,0.2021131701679805
2,7,112103,estancia_media,0.13456582583077575
2,7,112103,peso_medio_grd,0.1001664002589086
2,7,112103,severidad_media,0.11602851228320793
2,7,112103,mortalidad_media,0.10388843929197686
2,7,112103,tasa_cma,2.758647432914534
2,7,112104,egresos_por_anio,0.09718811087163547
2,7,112104,estancia_media,0.07389007467807074
2,7,112104,peso_medio_grd,0.02081124597449433
2,7,112104,severidad_media,0.0014700171473989393
2,7,112104,mortalidad_media,0.00582608604726892
2,7,113100,egresos_por_anio,0.017786678828498343
2,7,113100,estancia_media,0.020280993605142007
2,7,113100,peso_medio_grd,0.015591004503112073
2,7,113100,severidad_media,0.011330750256842584
2,7,113100,mortalidad_media,0.002038882726255733
2,7,113100,tasa_cma,0.1034966305944624
2,7,113130,egresos_por_anio,0.12420276059019511
2,7,113130,estancia_media,0.021882666915199394
2,7,113130,peso_medio_grd,0.03058620960975557
2,7,113130,severidad_media,0.014780539332727306
2,7,113130,mortalidad_media,0.00918913002940117
2,7,113130,tasa_cma,0.03798830060699882
2,7,113150,egresos_por_anio,0.0754901276773879
2,7,113150,estancia_media,0.018327184200842547
2,7,113150,peso_medio_grd,0.020253264200145067
2,7,113150,severidad_media,0.024996473266835188
2,7,113150,mortalidad_media,0.0004349144322787995
2,7,113150,tasa_cma,0.059818307385573255
2,7,113180,egresos_por_anio,0.03315113766365828
2,7,113180,estancia_media,0.013189950428283668
2,7,113180,peso_medio_grd,0.014882345289038404
2,7,113180,severidad_media,0.021979775560355894
2,7,113180,mortalidad_media,0.014704208776540783
2,7,113180,tasa_cma,0.003204682799515984
2,7,114101,egresos_por_anio,0.0825348339149652
2,7,114101,estancia_media,0.04386194369248479
2,7,114101,peso_medio_grd,0.02383329323844652
2,7,114101,severidad_media,0.03321721874913391
2,7,114101,mortalidad_media,0.03501390802026065
2,7,114101,tasa_cma,0.010354821069960878
2,7,114103,egresos_por_anio,0.05948671971310094
2,7,114103,estancia_media,0.010756573747920271
2,7,114103,peso_medio_grd,0.034923696027453884
2,7,114103,severidad_media,0.034753725521358775
2,7,114103,mortalidad_media,0.02697902674691995
2,7,114103,tasa_cma,0.032361031413761246
2,7,114105,egresos_por_anio,0.03447575182877269
2,7,114105,estancia_media,0.03205486183079388
2,7,114105,peso_medio_grd,0.01677521678421841
2,7,114105,severidad_media,0.010337943743259989
2,7,114105,mortalidad_media,0.012704645451480746
2,7,114105,tasa_cma,0.015378087661461903
2,7,115100,egresos_por_anio,0.0480198486228447
2,7,115100,estancia_media,0.0027698202314584896
2,7,115100,peso_medio_grd,0.01535827840656554
2,7,115100,severidad_media,0.020796173050401313
2,7,115100,mortalidad_media,0.016293064080197928
2,7,115100,tasa_cma,0.04061802024406894
2,7,115107,egresos_por_anio,0.07883242043957568
2,7,115107,estancia_media,0.04796982568424026
2,7,115107,peso_medio_grd,0.037412996481489186
2,7,115107,severidad_media,0.028878213319213978
2,7,115107,mortalidad_media,0.027104474975322115
2,7,115107,tasa_cma,0.03268087763136644
2,7,115110,egresos_por_anio,0.031836596893990605
2,7,115110,estancia_media,0.011563811485974278
2,7,115110,peso_medio_grd,0.010312148898453147
2,7,115110,severidad_media,0.01004105327001411
2,7,115110,mortalidad_media,0.01225995086416126
2,7,115110,tasa_cma,0.10876393867578672
2,7,116100,egresos_por_anio,0.07873536240342045
2,7,116100,estancia_media,0.034369633512304966
2,7,116100,peso_medio_grd,0.012239266369558603
2,7,116100,severidad_media,0.00012209186845222719
2,7,116100,mortalidad_media,0.0004947775254040707
2,7,116100,tasa_cma,0.005062048026330376
2,7,116105,egresos_por_anio,0.026871588250584916
2,7,116105,estancia_media,0.01272826226874548
2,7,116105,peso_medio_grd,0.003553819220445262
2,7,116105,severidad_media,0.0015157113906213995
2,7,116105,mortalidad_media,0.007725893696047966
2,7,116105,tasa_cma,0.0662895308936666
2,7,116108,egresos_por_anio,0.03767789039428965
2,7,116108,estancia_media,0.0025074711102973323
2,7,116108,peso_medio_grd,0.011444161271626993
2,7,116108,severidad_media,0.0017319923862999427
2,7,116108,mortalidad_media,0.013827582779532003
2,7,116108,tasa_cma,0.05748160866332358
2,7,116110,egresos_por_anio,0.03620329542817359
2,7,116110,estancia_media,0.05362332450848127
2,7,116110,peso_medio_grd,0.013865964454397549
2,7,116110,severidad_media,0.03960151132960671
2,7,116110,mortalidad_media,0.03268108711762059
2,7,116110,tasa_cma,0.1638561409409802
2,7,117101,egresos_por_anio,0.060484565913481975
2,7,117101,estancia_media,0.018311711090360845
2,7,117101,peso_medio_grd,0.006717892928900726
2,7,117101,severidad_media,0.02331326856133155
2,7,117101,mortalidad_media,0.017766575882524036
2,7,117101,tasa_cma,0.02741965898160907
2,7,117102,egresos_por_anio,0.043008279668813244
2,7,117102,estancia_media,0.01679244639851343
2,7,117102,peso_medio_grd,0.012843858110792514
2,7,117102,severidad_media,0.0038099908330514057
2,7,117102,mortalidad_media,0.005472866673033116
2,7,117102,tasa_cma,0.09323805111939336
2,7,118100,egresos_por_anio,0.07149672376135192
2,7,118100,estancia_media,0.027891113655519027
2,7,118100,peso_medio_grd,0.013019360538853542
2,7,118100,severidad_media,0.008431404573631
2,7,118100,mortalidad_media,0.007912170595727425
2,7,118100,tasa_cma,0.1869943912902486
2,7,118105,egresos_por_anio,0.023030745062836575
2,7,118105,estancia_media,0.024745634887292586
2,7,118105,peso_medio_grd,0.00013873532190349642
2,7,118105,severidad_media,0.005260458961306542
2,7,118105,mortalidad_media,0.012345858692800802
2,7,118105,tasa_cma,0.13110024155707126
2,7,119100,egresos_por_anio,0.0619928789071862
2,7,119100,estancia_media,0.030536721019472548
2,7,119100,peso_medio_grd,0.0035703455327586136
2,7,119100,severidad_media,0.015766196182645194
2,7,119100,mortalidad_media,0.016456702743922677
2,7,119100,tasa_cma,0.07683275928368957
2,7,120101,egresos_por_anio,0.06178186933329624
2,7,120101,estancia_media,0.004187832982085311
2,7,120101,peso_medio_grd,0.0015812990015273717
2,7,120101,severidad_media,0.0029601997168580032
2,7,120101,mortalidad_media,0.0007941841594074753
2,7,120101,tasa_cma,0.06284870479893083
2,7,121109,egresos_por_anio,0.06505157756795803
2,7,121109,estancia_media,0.01939741824575316
2,7,121109,peso_medio_grd,0.01279229251448778
2,7,121109,severidad_media,0.01271948444468696
2,7,121109,mortalidad_media,0.00766156424662756
2,7,121109,tasa_cma,0.16677216802923905
2,7,121110,egresos_por_anio,0.025796099728462054
2,7,121110,estancia_media,0.0020897697387171343
2,7,121110,peso_medio_grd,0.02126014685274298
2,7,121110,severidad_media,0.0037081994610283628
2,7,121110,mortalidad_media,0.0029021165816559445
2,7,121110,tasa_cma,0.1168595812208255
2,7,121114,egresos_por_anio,0.1160704636334162
2,7,121114,estancia_media,0.008746445580460886
2,7,121114,peso_medio_grd,0.016300340140916213
2,7,121114,severidad_media,0.008786044838735626
2,7,121114,mortalidad_media,0.01286321510524428
2,7,121114,tasa_cma,0.05112023264799812
2,7,121117,egresos_por_anio,0.03178973717146427
2,7,121117,estancia_media,0.031016283179183063
2,7,121117,peso_medio_grd,0.0023395090525497276
2,7,121117,severidad_media,0.0064075649405915215
2,7,121117,mortalidad_media,0.0025787116829730293
2,7,121117,tasa_cma,0.15494389682986512
2,7,121121,egresos_por_anio,0.08148487244579469
2,7,121121,estancia_media,0.0013308589175129494
2,7,121121,peso_medio_grd,0.03482122993545175
2,7,121121,severidad_media,0.01623826889448305
2,7,121121,mortalidad_media,0.018105617713825385
2,7,121121,tasa_cma,0.10010644807323517
2,7,122100,egresos_por_anio,0.03807877791096368
2,7,122100,estancia_media,0.017273911297883877
2,7,122100,peso_medio_grd,0.005681920645026522
2,7,122100,severidad_media,0.009591950756894872
2,7,122100,mortalidad_media,0.0015558884460043485
2,7,122100,tasa_cma,0.06689911734035456
2,7,123100,egresos_por_anio,0.06557127797599747
2,7,123100,estancia_media,0.015995199693581708
2,7,123100,peso_medio_grd,0.015246489975509788
2,7,123100,severidad_media,0.019419863485962873
2,7,123100,mortalidad_media,0.018040452802887737
2,7,123100,tasa_cma,0.06137721895111326
2,7,124105,egresos_por_anio,0.040982342792114775
2,7,124105,estancia_media,0.020869029133069483
2,7,124105,peso_medio_grd,0.005960939299719034
2,7,124105,severidad_media,0.016117107074740872
2,7,124105,mortalidad_media,0.008963899310464997
2,7,124105,tasa_cma,0.0015617343477497948
2,7,125100,egresos_por_anio,0.029726516052318703
2,7,125100,estancia_media,0.0014757904162166471
2,7,125100,peso_medio_grd,0.008571871245014306
2,7,125100,severidad_media,0.00827870969429291
2,7,125100,mortalidad_media,0.003754807558861746
2,7,125100,tasa_cma,0.11558784741108684
2,7,126100,egresos_por_anio,0.060837755001153536
2,7,126100,estancia_media,0.021278397597428795
2,7,126100,peso_medio_grd,0.031238633130687758
2,7,126100,severidad_media,0.026624024336278872
2,7,126100,mortalidad_media,0.023390750705415395
2,7,126100,tasa_cma,0.03237228840522015
2,7,128109,egresos_por_anio,0.02290211336103988
2,7,128109,estancia_media,0.023487867135490663
2,7,128109,peso_medio_grd,0.03653346980171327
2,7,128109,severidad_media,0.00936894153745281
2,7,128109,mortalidad_media,0.004195350053978347
2,7,128109,tasa_cma,0.21556600772125062
2,7,129100,egresos_por_anio,0.053192872935362207
2,7,129100,estancia_media,0.014042152722118525
2,7,129100,peso_medio_grd,0.010961096024883666
2,7,129100,severidad_media,0.0019712732919254863
2,7,129100,mortalidad_media,0.022491737970489815
2,7,129100,tasa_cma,0.19652210622501023
2,7,129106,egresos_por_anio,0.06279161724001582
2,7,129106,estancia_media,0.013771762385384564
2,7,129106,peso_medio_grd,0.017262122913758744
2,7,129106,severidad_media,0.027611041326178098
