rep,variable,p_valor_ajustado_BH
23,pct_geriatrico,0.30247383114577253
23,pct_femenino_fertil,0.48125916866344526
23,edad_mediana,0.30247383114577253
23,pct_urgencia,0.09689268445011784
23,pct_programada,0.24310107351151233
23,pct_obstetrica_ingreso,0.34294219651965463
23,pct_alta_domicilio,0.645407684227404
23,pct_alta_fallecido,0.645407684227404
23,pct_alta_traslado,0.30247383114577253
23,pct_origen_emergencia,0.8528084810112215
23,pct_origen_referencia,0.5012748138577414
23,pct_uso_pabellon,0.645407684227404
23,pabellones_promedio,0.5012748138577414
23,tasa_partos,0.52156622682579
23,tasa_prematurez,0.5012748138577414
23,cv_estancia,0.30247383114577253
23,pct_estancia_larga,0.645407684227404
24,egresos_por_anio,0.73619571073453
24,estancia_media,0.9461638522666738
24,estancia_mediana,0.7620900361180754
24,peso_medio_grd,0.7166965528255315
24,severidad_media,0.6003965680323208
24,mortalidad_media,0.508082038436099
24,entropia_grd,0.508082038436099
24,comorbilidades_promedio,0.508082038436099
24,tasa_cma,0.5763364235712489
24,peso_medio_cma,0.9201383362499911
24,pct_pediatrico,0.2187131672749213
24,pct_geriatrico,0.508082038436099
24,pct_femenino_fertil,0.508082038436099
24,edad_mediana,0.06698450193142064
24,pct_urgencia,0.7166965528255315
24,pct_programada,0.508082038436099
24,pct_obstetrica_ingreso,0.6003965680323208
24,pct_alta_domicilio,0.6003965680323208
24,pct_alta_fallecido,0.508082038436099
24,pct_alta_traslado,0.49201276321166204
24,pct_origen_emergencia,0.3721951997356571
24,pct_origen_referencia,0.6008463384358439
24,pct_uso_pabellon,0.508082038436099
24,pabellones_promedio,0.7166965528255315
24,tasa_partos,0.9461638522666738
24,tasa_prematurez,0.3721951997356571
24,cv_estancia,0.73619571073453
24,pct_estancia_larga,0.8499011670217766
25,egresos_por_anio,0.4774525782659278
25,estancia_media,0.7151758318431726
